featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,0,9 August 2020,01:07:44,Job environment, Internship,Tuen Mun,"9 August 2020
""Job environment""
4.0
★★★★★
Former Employee ",full-time,,0,"Good medical benefit
very seldom to work overtime
have shuttle bus transportation
good and structured learning",not many exposure in technical aspect,,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,
0,0,0,20 July 2020,07:06:00,Great, Engineer,Hong Kong,"20 July 2020
""Great""
5.0
★★★★★
Current Employee ",full-time,,0,Good opportunities and interesting work,Wages slightly lower than government,,5.0,4.0,4.0,,4.0,4.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,18 July 2020,07:20:08,Graduate Trainee, Graduate Trainee,Hong Kong,"18 July 2020
""Graduate Trainee""
4.0
★★★★★
Former Employee ",full-time,,0,Stable and can be a good place to learn about the generation business,Paperwork takes up most of the responsibilities of an engineer,,4.0,,,,,,,,,,,,
0,0,0,14 July 2020,20:25:27,Software Engineering Summer Intern, Software Engineering Summer Intern,Hong Kong,"14 July 2020
""Software Engineering Summer Intern""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,"NO overtime work.
can learn about the control system",The job is a little bit boring,,4.0,4.0,4.0,,4.0,5.0,4.0,,,,,,
0,0,0,13 July 2020,20:34:33,CLP...., Communications Officer,Hong Kong,"13 July 2020
""CLP....""
3.0
★★★★★
Former Employee ",full-time,,0,Friendly colleagues and a big team to provide support,"Too much OT
salary and benefits are not competitive",,3.0,,,,,,,,,,,,
0,0,0,18 June 2020,06:28:31,Not bad, Engineer,Hong Kong,"18 June 2020
""Not bad""
4.0
★★★★★
Current Employee ",full-time,,0,Big company and well reputation,No career path if you’re not graduated trainee,,4.0,3.0,3.0,,3.0,5.0,2.0,Recommends,Neutral Outlook,Approves of CEO,,,
0,0,1,12 June 2020,22:05:06,Very good,,,"12 June 2020
""Very good""
3.0
★★★★★
Current Employee ",full-time,,0,High salary people are nice,Repetitive not much way for you to excel,,3.0,,,,,,,,,,,,
0,0,0,6 April 2020,02:51:21,Officer, Customer Relations Officer,,"6 April 2020
""Officer""
5.0
★★★★★
Former Employee ",full-time, more than 8 years,0,"Job Security, Good Company Cultural",Marketing search unsuitable for all the customers,,5.0,,,,,,,,,,,,
0,0,0,19 January 2020,23:00:02,good employer in HK, Engineer,Hong Kong,"19 January 2020
""good employer in HK""
5.0
★★★★★
Former Employee ",full-time,,0,"electrical subsidy, 5 day work","high work load, lot of project need to handle",,5.0,4.0,5.0,,4.0,4.0,3.0,Recommends,Neutral Outlook,No Opinion of CEO,,,
0,0,1,15 January 2020,01:05:34,Hr manager,,,"15 January 2020
""Hr manager""
4.0
★★★★★
Former Employee ",full-time,,0,"Good benefits, stable working environment",A bit bureaucratic and take time to get approval,,4.0,,,,,,,,,,,,
