featured,covid-19,anonymous,date,time,headline,role,location,status,contract,years,helpful,pros,cons,advice_to_mgmt,main_rating,work_life_balance,culture_and_values,diversity_inclusion,career_opportunities,comp_and_benefits,senior_management,recommends,outlook,CEO_approval,response_date,response_role,response
0,0,1,18 December 2020,18:16:51,Cool research assistantship,,Hong Kong,"18 December 2020
""Cool research assistantship""
4.0
★★★★★
Former Employee ",part-time,,0,"Nice pay in a chilled environment, freedom to decide hours",Not much support from faculty,,4.0,,,,,,,,,,,,
0,0,0,15 December 2020,08:05:13,Working as a a tutor, Tutor,Hong Kong,"15 December 2020
""Working as a a tutor""
4.0
★★★★★
Current Employee ",full-time, more than a year,0,"International team
Good exposure to renowned scholars and speakers",Hard to be promoted if you do not have a PhD,,4.0,5.0,4.0,4.0,3.0,4.0,5.0,,,,,,
0,0,0,1 December 2020,00:02:37,Salary, Research Officer,Hong Kong,"1 December 2020
""Salary""
5.0
★★★★★
Current Employee ",full-time,,0,Competitive salary and good research environment,Take many administrative roles not just do research,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
0,0,0,12 December 2020,18:33:33,Tyy, Postdoctoral Fellow,Hong Kong,"12 December 2020
""Tyy""
4.0
★★★★★
Current Employee ",full-time,,0,Good place to work and study,Can Not too much money,,4.0,,,,,,,,,,,,
0,0,0,27 November 2020,20:00:35,It’s ok, Research Associate,Pok Fu Lam,"27 November 2020
""It’s ok""
5.0
★★★★★
Former Employee ",full-time, less than a year,0,"Nice people, academic, good career progression","Low pay, not much really",,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Recommends,Positive Outlook,Approves of CEO,,,
0,0,0,13 December 2020,01:00:53,poor, Research Assistant,Hong Kong,"13 December 2020
""poor""
2.0
★★★★★
Former Employee ",full-time,,0,not very much work load,really low pay and no benefits,,2.0,,,,,,,,,,,,
0,0,0,26 November 2020,20:34:37,PhD, PhD Student,Hong Kong,"26 November 2020
""PhD""
5.0
★★★★★
Former Employee ",full-time,,0,beautiful qualified well equipment in engineering faculty,internet connection is bad sometimes,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
0,0,0,10 December 2020,03:21:47,Expected much more, Student,Hong Kong,"10 December 2020
""Expected much more""
3.0
★★★★★
Current Employee ",full-time,,0,High reputation university with much research opportunities.,"Teaching (within Molecular Biology, at least) is subpar.",,3.0,,,,,,,,,,,,
0,0,0,24 November 2020,23:37:08,Research, Senior Research Executive,Hong Kong,"24 November 2020
""Research""
5.0
★★★★★
Current Employee ",part-time,,0,Good environment and good facilities,Contract basis no permanent headcount,,5.0,,,,,,,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,24 November 2020,01:23:06,good but project based, Senior Research Assistant,Hong Kong,"24 November 2020
""good but project based""
5.0
★★★★★
Current Employee ",full-time,,0,flexible working arrangements for employees,short contract period for employees,have more continuous employment for this grade,5.0,4.0,5.0,5.0,3.0,4.0,4.0,Recommends,Positive Outlook,No Opinion of CEO,,,
0,0,0,7 December 2020,03:53:16,Reveiw, Research Assistant,Hong Kong,"7 December 2020
""Reveiw""
4.0
★★★★★
Current Employee ",full-time, less than a year,0,stable and short working hour,boring office environment for the job,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,
0,0,0,4 December 2020,06:44:11,-, Senior Programmer Manager,Hong Kong,,full-time, more than 5 years,0,"International working environment, great faculties","Understaffed working environment, lots of unnecessary internal procedure, lack of transparency inside the university",,4.0,3.0,4.0,5.0,4.0,4.0,3.0,,,,,,
